emp_length,homeownership,annual_income,verified_income,debt_to_income,annual_income_joint,verification_income_joint,debt_to_income_joint,delinq_2y,months_since_last_delinq,earliest_credit_line,inquiries_last_12m,total_credit_lines,open_credit_lines,total_credit_limit,total_credit_utilized,num_collections_last_12m,num_historical_failed_to_pay,months_since_90d_late,current_accounts_delinq,total_collection_amount_ever,current_installment_accounts,accounts_opened_24m,months_since_last_credit_inquiry,num_satisfactory_accounts,num_accounts_120d_past_due,num_accounts_30d_past_due,num_active_debit_accounts,total_debit_limit,num_total_cc_accounts,num_open_cc_accounts,num_cc_carrying_balance,num_mort_accounts,account_never_delinq_percent,tax_liens,public_record_bankrupt,application_type,loan_amount,term,interest_rate,installment,grade,issue_month,loan_status,initial_listing_status,disbursement_method,balance,paid_total,paid_principal,paid_interest,paid_late_fees
3.0,1,150000.0,2,3.08,90000.0,1,21.42,0,25.0,1994,0,14,9,87606,9044,0,0,34.0,0,0,1,4,1.0,9,0.0,0,3,73000,11,8,3,0,100.0,0,0,0,8000,36,5.32,240.92,0,2,1,1,0,0.0,8117.664435,8000.0,117.66,0.0
0.0,0,25000.0,2,31.45,70000.0,1,24.3,0,25.0,2006,1,49,22,404737,29920,0,0,34.0,0,340,2,10,6.0,22,0.0,0,1,15100,41,19,3,3,100.0,0,0,1,5000,36,18.45,181.9,3,0,0,1,0,4680.06,535.45,319.94,215.51,0.0
10.0,0,80000.0,1,47.34,155000.0,1,33.38,0,28.0,1987,0,37,18,444344,109816,0,0,34.0,0,0,0,2,1.0,18,0.0,0,5,65600,29,17,15,5,97.3,0,0,1,40000,60,19.42,1046.89,3,0,0,0,0,38781.83,3054.36,1218.17,1836.19,0.0
10.0,2,83800.0,2,13.94,90000.0,1,21.42,0,39.0,2002,2,32,20,120304,34499,0,0,128.0,0,0,2,4,3.0,20,0.0,0,3,29500,26,17,7,0,93.1,0,0,0,30000,60,10.42,643.63,1,1,0,0,0,28447.4,2609.25,1552.6,1056.65,0.0
2.0,1,102500.0,1,3.52,90000.0,1,21.42,0,70.0,2000,0,18,10,92840,127470,0,1,70.0,0,61,1,0,1.0,10,0.0,0,3,18000,12,9,4,0,83.3,1,0,0,15000,36,6.71,461.18,0,0,0,0,0,13861.74,1377.95,1138.26,239.69,0.0
10.0,1,106000.0,0,9.97,90000.0,1,21.42,0,77.0,2007,1,16,10,117173,34568,0,0,34.0,0,0,2,4,10.0,10,0.0,0,0,34400,12,7,0,0,93.8,0,0,0,20000,36,6.08,609.17,0,1,0,0,0,17953.16,2429.92,2046.84,383.08,0.0
8.0,1,110000.0,2,19.26,90000.0,1,21.42,1,23.0,2005,1,39,14,116736,108092,0,0,34.0,0,0,10,7,6.0,14,0.0,0,3,12800,10,4,3,0,87.2,0,0,0,13000,36,9.92,418.99,1,0,1,0,0,0.0,13079.55965,13000.0,79.56,0.0
0.0,0,260000.0,2,9.08,90000.0,1,21.42,1,16.0,2006,1,24,10,622144,73904,0,0,34.0,0,0,2,1,11.0,10,0.0,0,2,11600,14,7,4,3,87.0,0,0,0,20000,60,15.05,476.33,2,2,0,0,0,18843.88,2364.93,1156.12,1208.81,0.0
1.0,1,55000.0,1,32.6,90000.0,1,20.26,0,25.0,2009,3,15,12,75837,48301,0,0,34.0,0,0,3,7,1.0,12,0.0,0,5,27400,11,9,7,0,100.0,0,0,1,8000,36,25.82,321.56,4,1,0,1,0,7382.72,1274.76,617.28,657.48,0.0
0.0,1,14500.0,0,8.36,90000.0,1,21.42,0,30.0,2014,2,6,6,11300,9712,0,0,34.0,0,0,2,3,2.0,6,0.0,0,2,1800,4,4,2,0,100.0,0,0,0,15000,60,24.84,438.87,4,0,0,0,0,14410.98,1206.99,589.02,617.97,0.0
2.0,2,73500.0,2,13.38,90000.0,1,21.42,0,25.0,2001,8,30,14,396163,86200,0,1,34.0,0,0,1,4,1.0,14,0.0,0,6,37500,21,12,6,2,100.0,0,1,0,12700,36,9.93,409.38,1,1,0,0,0,11467.66,1623.51,1232.34,391.17,0.0
3.0,1,95000.0,2,1.07,90000.0,1,21.42,0,25.0,2014,1,2,2,6900,346,0,0,34.0,0,0,0,0,6.0,2,0.0,0,2,6900,2,2,2,0,100.0,0,0,0,36000,36,7.97,1127.62,0,2,0,0,0,31497.99,5622.16,4502.01,1120.15,0.0
10.0,2,33999.0,0,1.41,79999.0,0,0.98,0,25.0,1983,0,14,7,237356,2409,0,0,34.0,0,0,0,1,20.0,7,0.0,0,2,58000,9,6,3,2,100.0,0,0,1,40000,60,9.44,838.91,1,1,0,0,0,37878.15,3313.68,2121.85,1191.83,0.0
9.0,0,85000.0,0,20.29,90000.0,1,21.42,0,62.0,1994,0,32,7,81698,49168,0,0,62.0,0,96,2,3,18.0,7,0.0,0,1,46000,16,5,2,3,93.8,0,0,0,15500,60,17.47,389.15,3,0,0,0,0,15170.63,748.21,329.37,418.84,0.0
3.0,2,85000.0,1,11.07,90000.0,1,21.42,0,67.0,2004,1,25,11,298491,37578,0,0,34.0,0,0,2,4,2.0,11,0.0,0,1,19800,18,8,2,2,100.0,0,0,0,25000,36,7.34,775.82,0,1,0,1,0,23119.84,2317.27,1880.16,437.11,0.0
1.0,1,185000.0,0,35.67,209000.0,1,34.17,0,25.0,1997,0,34,26,382472,390719,0,0,34.0,0,0,9,5,1.0,26,0.0,0,6,53200,19,16,9,0,100.0,0,0,1,32000,36,13.59,1087.33,2,2,0,1,1,29050.65,4506.36,2949.35,1557.01,0.0
10.0,0,793000.0,2,2.97,90000.0,1,21.42,0,25.0,2013,11,14,12,134320,96419,0,2,34.0,0,0,3,10,2.0,12,0.0,0,0,24300,11,9,1,0,100.0,0,2,0,35000,60,18.06,889.92,3,1,0,0,0,33514.2,3524.56,1485.8,2038.76,0.0
5.0,0,46500.0,0,41.73,98500.0,0,28.39,0,25.0,2005,2,14,8,215224,59373,0,0,34.0,0,515,4,2,1.0,8,0.0,0,1,1500,5,3,3,1,100.0,0,0,1,12000,60,19.03,311.49,3,1,0,0,0,11503.59,1233.27,496.41,736.86,0.0
2.0,1,57000.0,1,15.54,90000.0,1,21.42,0,25.0,2003,2,39,14,59864,68115,0,0,34.0,0,0,12,3,5.0,14,0.0,0,1,11200,10,2,2,0,83.8,0,0,0,23400,36,14.08,800.67,2,2,1,0,0,0.0,24140.42237,23400.0,740.42,0.0
1.0,2,62000.0,0,26.81,90000.0,1,21.42,0,65.0,2003,2,23,15,82483,53771,0,0,34.0,0,1409,5,5,7.0,15,0.0,0,3,8000,10,10,8,2,95.7,0,0,0,6000,36,12.62,201.07,2,2,0,0,0,5295.49,1001.14,704.51,296.63,0.0
10.0,1,70000.0,2,15.1,130000.0,2,13.8,0,25.0,1992,4,30,11,67496,23579,0,1,34.0,0,0,2,5,0.0,11,0.0,0,3,25000,18,9,6,0,100.0,0,1,1,3000,36,14.08,102.65,2,2,0,0,0,2654.74,519.65,345.26,174.39,0.0
0.0,1,75000.0,1,19.28,90000.0,1,21.42,0,25.0,2009,0,10,7,48898,41060,0,0,34.0,0,0,0,1,16.0,7,0.0,0,5,22600,6,6,5,0,100.0,0,0,0,21000,36,16.02,738.51,2,2,0,0,0,18647.21,3673.86,2352.79,1321.07,0.0
5.0,0,38000.0,2,50.47,80000.0,2,32.05,0,25.0,2005,2,26,10,147686,34162,0,0,34.0,0,0,2,4,3.0,10,0.0,0,3,11400,16,7,6,3,100.0,0,0,1,28800,36,10.9,941.52,1,0,0,1,0,26741.66,2789.68,2058.34,731.34,0.0
10.0,0,163000.0,1,6.46,90000.0,1,21.42,0,31.0,1998,2,23,14,132266,34799,0,0,34.0,0,369,1,3,10.0,14,0.0,0,2,97000,17,12,4,3,100.0,0,0,0,28000,36,7.35,869.05,0,2,0,0,0,24469.26,4333.82,3530.74,803.08,0.0
5.0,1,46000.0,1,28.16,90000.0,1,21.42,0,25.0,2013,1,7,7,74500,24680,0,0,34.0,0,0,1,1,4.0,7,0.0,0,5,52500,6,6,5,0,100.0,0,0,0,12000,36,6.72,369.0,0,2,0,0,0,10474.0,1823.51,1526.0,297.51,0.0
4.0,1,62500.0,1,30.41,90000.0,1,21.42,0,25.0,1996,0,32,16,102413,59187,0,0,34.0,0,0,2,2,1.0,16,0.0,0,9,45500,24,14,10,3,100.0,0,0,0,13800,60,24.85,403.84,4,2,0,0,0,13053.9,2327.79,746.1,1581.69,0.0
4.0,1,30000.0,1,24.08,90000.0,1,21.42,0,25.0,2012,0,7,7,25200,13069,0,1,34.0,0,0,1,4,22.0,7,0.0,0,3,11600,6,6,5,0,100.0,0,1,0,9000,36,10.91,294.27,1,1,0,0,0,8138.56,1171.62,861.44,310.18,0.0
4.0,1,63000.0,0,10.02,90000.0,1,21.42,1,8.0,2013,3,7,5,33640,22762,0,0,34.0,0,0,1,5,0.0,5,0.0,0,0,0,4,4,2,0,85.7,0,0,0,4000,36,18.45,145.52,3,1,0,0,0,790.75,3277.36,3209.25,68.11,0.0
0.0,1,62000.0,2,23.98,90000.0,1,21.42,0,28.0,1999,4,17,9,95295,50124,0,0,34.0,0,0,4,11,3.0,9,0.0,0,0,12400,11,5,0,0,94.1,0,0,0,18000,36,14.08,615.9,2,2,0,1,0,15928.45,3051.34,2071.55,979.79,0.0
5.0,1,75000.0,2,19.26,90000.0,1,21.42,0,25.0,2003,2,43,25,118155,33670,0,0,34.0,0,2728,10,10,7.0,25,0.0,0,5,34500,28,15,10,0,100.0,0,0,0,10000,36,11.99,332.1,1,2,0,0,0,8815.65,1653.84,1184.35,469.49,0.0
0.0,2,65000.0,2,27.04,90000.0,1,21.42,2,16.0,2003,1,30,9,258930,235425,0,0,16.0,0,0,5,6,3.0,9,0.0,0,1,17200,7,4,2,0,83.3,0,0,0,32000,60,12.62,721.89,2,2,0,0,0,30032.26,3564.58,1967.74,1596.84,0.0
3.0,1,60000.0,0,11.84,90000.0,1,21.42,0,25.0,2006,0,39,8,74061,66950,0,0,34.0,0,0,1,2,1.0,8,0.0,0,4,15900,10,7,7,0,100.0,0,0,0,36000,60,14.07,838.97,2,0,0,0,0,34734.67,2460.63,1265.33,1195.3,0.0
2.0,0,65000.0,2,13.37,90000.0,1,21.42,0,35.0,2005,2,16,4,160060,30871,0,0,60.0,0,0,1,2,0.0,4,0.0,0,2,6800,10,2,2,2,87.5,0,0,0,10000,36,7.35,310.38,0,2,0,0,0,8739.0,1547.82,1261.0,286.82,0.0
10.0,1,50000.0,1,35.84,90000.0,1,21.42,0,25.0,1985,0,20,9,82609,43574,0,0,34.0,0,0,3,1,1.0,9,0.0,0,3,16900,13,6,5,0,100.0,0,0,0,20000,36,7.97,626.46,0,1,0,0,0,18005.74,2483.7,1994.26,489.44,0.0
5.0,0,50000.0,2,12.55,101000.0,1,26.77,0,25.0,2002,1,24,13,215306,28393,0,0,34.0,0,0,6,1,7.0,13,0.0,0,3,32000,8,5,3,2,100.0,0,0,1,12000,36,5.31,361.33,0,1,0,0,0,11071.21,1080.45,928.79,151.66,0.0
10.0,0,134666.2,2,18.21,179666.2,2,14.95,0,25.0,2007,7,13,8,120626,95208,0,0,34.0,0,0,4,7,3.0,8,0.0,0,1,7000,6,4,4,0,100.0,0,0,1,35000,60,19.03,908.5,3,2,0,0,0,33175.76,4449.99,1824.24,2625.75,0.0
2.0,0,115000.0,2,18.14,90000.0,1,21.42,0,25.0,2005,2,23,12,143807,91078,0,0,34.0,0,0,3,8,4.0,12,0.0,0,4,46000,14,9,6,1,100.0,0,0,0,25000,60,14.08,582.75,2,2,0,0,1,23518.56,2894.19,1481.44,1412.75,0.0
0.0,1,30000.0,1,5.48,90000.0,1,21.42,0,25.0,2014,0,6,3,11000,8536,0,0,34.0,0,0,0,2,18.0,3,0.0,0,2,9800,6,3,2,0,100.0,0,0,0,10000,36,16.02,351.67,2,2,0,0,0,8879.63,1740.55,1120.37,620.18,0.0
5.0,2,70000.0,0,48.24,142000.0,0,23.78,1,8.0,1982,1,42,21,322311,133138,0,0,33.0,0,0,6,6,6.0,21,0.0,0,3,36800,26,14,4,2,88.1,0,0,1,25000,36,13.59,849.48,2,2,0,0,0,22103.35,4209.65,2896.65,1313.0,0.0
5.0,1,187000.0,1,34.91,90000.0,1,21.42,0,25.0,1991,1,34,22,330513,212441,0,0,34.0,0,0,6,2,7.0,22,0.0,0,9,91500,25,16,12,0,100.0,0,0,0,10000,36,11.98,332.05,1,0,0,0,0,9533.25,650.79,466.75,184.04,0.0
10.0,2,100000.0,0,7.48,90000.0,1,21.42,0,67.0,1993,1,13,11,52018,39895,0,0,67.0,0,0,5,4,6.0,11,0.0,0,3,10700,6,6,4,0,92.3,0,0,0,13000,36,10.41,421.99,1,0,0,0,0,12064.28,1250.93,935.72,315.21,0.0
2.0,1,85000.0,2,28.7,90000.0,1,21.42,0,25.0,2002,3,14,8,116568,77371,0,0,34.0,0,0,3,7,6.0,8,0.0,0,3,27300,10,5,4,0,100.0,0,0,0,13000,36,13.58,441.67,2,1,0,1,1,11801.64,1756.87,1198.36,558.51,0.0
10.0,0,67400.0,1,13.82,90000.0,1,21.42,0,25.0,2003,0,12,9,216344,21433,0,0,34.0,0,1665,2,1,15.0,9,0.0,0,3,14500,7,6,5,1,100.0,0,0,0,15000,60,9.92,318.12,1,0,0,0,0,14412.81,946.09,587.19,358.9,0.0
10.0,1,120000.0,2,30.79,90000.0,1,21.42,0,25.0,1998,1,34,20,158814,76442,0,0,34.0,0,0,4,6,12.0,20,0.0,0,3,37100,23,16,4,0,100.0,0,0,0,8550,36,15.05,296.6,2,2,0,1,0,7579.11,1475.85,970.89,504.96,0.0
6.0,2,65000.0,1,6.19,89000.0,1,13.49,0,25.0,2011,2,8,3,192018,4766,0,0,34.0,0,0,1,1,10.0,3,0.0,0,0,2500,4,1,0,2,100.0,0,0,1,20000,60,11.99,444.79,1,2,0,0,0,18750.5,2190.64,1249.5,941.14,0.0
5.0,0,92000.0,0,5.86,90000.0,1,21.42,0,25.0,2007,1,6,6,255868,16235,0,0,34.0,0,0,0,1,0.0,6,0.0,0,1,500,4,4,4,1,100.0,0,0,0,30000,60,28.72,947.15,5,0,0,0,0,29295.97,2745.72,704.03,2041.69,0.0
10.0,0,80000.0,2,20.5,90000.0,1,21.42,2,23.0,2006,2,34,12,443437,272922,0,0,26.0,0,0,2,10,6.0,12,0.0,0,5,16500,19,9,8,2,76.5,0,0,0,25000,36,11.99,830.24,1,2,1,0,1,0.0,26342.55573,25000.0,1342.56,0.0
9.0,0,92000.0,1,18.81,90000.0,1,21.42,0,25.0,2007,1,23,21,253415,74821,0,0,34.0,0,0,6,9,10.0,21,0.0,0,13,34800,14,14,14,1,100.0,0,0,0,12500,60,24.85,365.8,4,1,0,0,0,12058.74,1445.94,441.26,1004.68,0.0
5.0,0,71400.0,2,2.33,90000.0,1,21.42,1,16.0,2007,1,13,7,168600,2663,0,0,34.0,0,0,0,4,10.0,7,0.0,0,2,14300,11,6,4,1,100.0,0,0,0,12000,36,7.35,372.45,0,2,0,0,0,10486.83,1850.0,1513.17,336.83,0.0
4.0,1,18000.0,1,12.13,90000.0,1,21.42,0,34.0,2005,0,15,5,5900,2909,0,0,54.0,0,0,0,4,23.0,5,0.0,0,4,4900,8,5,4,0,64.3,0,0,0,3200,36,15.05,111.01,2,2,0,1,0,2911.54,441.36,288.46,152.9,0.0
4.0,0,30000.0,0,45.78,80000.0,0,29.95,0,43.0,2013,1,9,8,294298,30709,0,0,34.0,0,0,3,3,11.0,8,0.0,0,2,7500,5,4,4,1,88.9,0,0,1,15100,60,12.62,340.65,2,2,0,0,0,14171.43,1682.08,928.57,753.51,0.0
10.0,0,70000.0,1,14.49,90000.0,1,21.42,0,25.0,2000,0,21,15,74700,17943,0,0,34.0,0,0,1,3,14.0,15,0.0,0,7,47600,17,14,12,0,100.0,0,0,0,15000,60,9.44,314.59,1,1,0,0,0,14204.31,1250.49,795.69,454.8,0.0
10.0,0,38000.0,0,45.99,114000.0,0,24.32,0,25.0,2006,0,14,7,266557,68901,0,0,34.0,0,0,2,3,23.0,7,0.0,0,1,20000,8,4,3,1,100.0,0,0,1,32200,60,14.07,750.41,2,0,0,0,0,31068.24,2226.06,1131.76,1094.3,0.0
5.930306000217794,0,25000.0,2,71.53,85000.0,2,31.6,0,25.0,1987,0,17,5,127709,47889,0,1,34.0,0,0,2,0,1.0,5,0.0,0,2,4200,9,3,2,1,100.0,0,1,1,6000,36,11.99,199.26,1,1,0,1,0,5434.35,793.04,565.65,227.39,0.0
10.0,0,65000.0,2,6.43,90000.0,1,21.42,1,6.0,1998,1,39,18,26900,7373,0,0,6.0,0,4695,0,4,2.0,18,0.0,0,5,9400,35,18,13,2,66.7,0,0,0,7000,36,9.43,224.01,1,0,0,0,0,6489.0,668.36,511.0,157.36,0.0
8.0,2,82000.0,2,26.35,90000.0,1,21.42,0,25.0,2006,12,23,18,114916,68640,0,1,34.0,0,0,6,11,3.0,18,0.0,0,6,11400,13,12,6,0,100.0,0,1,0,18000,36,17.47,645.97,3,0,0,1,0,16831.39,1902.97,1168.61,734.36,0.0
10.0,0,103170.0,1,1.0,135490.0,1,0.98,0,25.0,2005,0,18,11,321250,4264,0,0,34.0,0,0,0,2,1.0,11,0.0,0,1,44600,10,8,1,4,100.0,0,0,1,12000,36,5.31,361.33,0,0,0,0,0,11071.21,1050.36,928.79,121.57,0.0
10.0,1,75000.0,2,1.36,90000.0,1,21.42,0,38.0,2001,1,6,3,4600,1637,0,0,38.0,0,0,0,3,7.0,3,0.0,0,3,4600,5,3,3,1,83.3,0,0,0,10000,36,12.62,335.12,2,1,0,1,0,9065.57,1326.46,934.43,392.03,0.0
10.0,0,54000.0,0,26.67,90000.0,1,21.42,0,67.0,1998,1,39,18,487175,39795,0,0,67.0,0,0,2,5,9.0,18,0.0,0,2,57200,28,15,7,2,94.9,0,0,0,2500,36,7.35,77.6,0,1,0,1,0,2248.55,309.38,251.45,57.93,0.0
5.0,1,80000.0,2,20.27,90000.0,1,21.42,0,25.0,2009,0,24,19,86373,65986,0,0,34.0,0,0,9,2,16.0,19,0.0,0,4,18900,11,10,9,0,100.0,0,0,0,28000,36,15.04,971.18,2,0,0,1,0,26115.84,2890.14,1884.16,1005.98,0.0
0.0,0,40000.0,0,20.25,90000.0,1,21.42,0,60.0,2007,4,29,13,132817,131726,0,0,60.0,0,0,6,4,5.0,13,0.0,0,2,10000,10,7,2,0,89.7,0,0,0,7000,36,11.98,232.44,1,0,0,0,0,6673.26,469.54,326.74,142.8,0.0
10.0,1,65000.0,0,29.51,90000.0,1,21.42,1,17.0,2000,0,19,16,71746,60991,0,0,34.0,0,0,9,2,13.0,16,0.0,0,1,4000,9,7,4,0,94.7,0,0,0,4200,36,14.07,143.69,2,0,1,0,0,0.0,4273.242992,4200.0,73.24,0.0
10.0,0,196000.0,0,11.21,90000.0,1,21.42,0,25.0,1999,1,19,9,372555,55831,0,0,34.0,0,0,1,2,1.0,9,0.0,0,3,83000,9,6,4,2,100.0,0,0,0,20000,36,5.32,602.3,0,2,0,0,0,17408.96,3005.59,2591.04,414.55,0.0
10.0,0,114000.0,1,30.64,90000.0,1,21.42,0,25.0,2004,0,17,9,149881,127441,0,0,34.0,0,0,2,2,1.0,9,0.0,0,5,41500,8,7,6,0,100.0,0,0,0,14400,36,10.91,470.83,1,2,0,0,0,12669.26,2345.42,1730.74,614.68,0.0
10.0,0,87000.0,1,13.57,162000.0,1,21.1,0,25.0,1999,1,29,11,297050,40446,0,0,34.0,0,0,1,6,5.0,11,0.0,0,3,29500,15,8,8,4,100.0,0,0,1,4800,36,12.62,160.86,2,1,0,1,0,4351.47,636.71,448.53,188.18,0.0
5.930306000217794,1,42000.0,2,17.43,90000.0,1,21.42,0,25.0,1993,6,19,14,121474,25933,0,0,34.0,0,672,1,6,3.0,14,0.0,0,3,15400,13,11,5,1,100.0,0,0,0,2500,36,7.35,77.6,0,2,0,1,0,2248.54,311.94,251.46,60.48,0.0
9.0,0,142000.0,1,15.48,90000.0,1,21.42,0,37.0,1992,3,26,15,350863,33176,0,0,37.0,0,0,1,7,2.0,15,0.0,0,8,39600,17,12,11,4,96.2,0,0,0,27000,60,13.59,622.52,2,2,0,0,0,25373.48,3099.23,1626.52,1472.71,0.0
9.0,1,40000.0,2,31.32,90000.0,1,21.42,5,23.0,2002,0,20,14,54448,43274,0,0,34.0,0,0,7,1,1.0,14,0.0,0,6,15500,11,7,6,0,75.0,0,0,0,11200,36,10.91,366.2,1,1,0,0,0,10128.0,1458.01,1072.0,386.01,0.0
3.0,0,42000.0,0,38.47,90000.0,1,21.42,0,25.0,1999,1,44,36,370949,37248,0,0,34.0,0,0,1,4,1.0,36,0.0,0,12,190800,39,33,17,1,100.0,0,0,0,10000,60,10.42,214.55,1,1,0,0,0,9613.51,637.86,386.49,251.37,0.0
6.0,1,100000.0,2,16.73,90000.0,1,21.42,0,25.0,2007,0,16,8,57125,33465,0,0,34.0,0,0,6,0,18.0,8,0.0,0,2,23500,3,2,2,0,100.0,0,0,0,30000,60,15.05,714.49,2,2,0,0,0,28265.84,3522.28,1734.16,1788.12,0.0
10.0,0,170000.0,1,15.48,90000.0,1,21.42,0,75.0,1999,2,20,9,136526,96747,0,0,76.0,0,0,3,1,5.0,9,0.0,0,4,38800,8,5,5,1,90.0,0,0,0,40000,60,10.42,858.18,1,2,0,0,0,37401.02,4267.74,2598.98,1668.76,0.0
9.0,0,81000.0,1,11.07,90000.0,1,21.42,0,29.0,2012,0,19,11,179394,24939,0,0,34.0,0,524,2,5,19.0,11,0.0,0,2,4100,7,7,6,1,94.7,0,0,0,5500,36,10.91,179.83,1,1,0,0,0,4973.57,715.99,526.43,189.56,0.0
10.0,0,70000.0,2,24.76,228000.0,1,11.48,0,25.0,1994,0,24,16,415186,61454,0,0,34.0,0,0,1,1,1.0,16,0.0,0,2,11000,18,13,6,3,100.0,0,0,1,22000,36,5.32,662.53,0,1,0,0,0,19724.94,2643.62,2275.06,368.56,0.0
10.0,0,94000.0,2,0.0,90000.0,1,21.42,0,25.0,2000,0,11,3,302664,0,0,1,34.0,0,0,0,1,1.0,2,0.0,0,0,300,4,2,0,2,100.0,0,1,0,10050,60,13.58,231.67,2,0,0,0,0,9692.17,687.43,357.83,329.6,0.0
0.0,0,37440.0,2,10.26,90000.0,1,21.42,0,25.0,2008,0,8,4,101800,13569,0,0,34.0,0,0,0,2,19.0,4,0.0,0,3,18800,3,3,3,2,100.0,0,0,0,11000,36,10.9,359.61,1,0,0,0,0,10213.82,1072.17,786.18,285.99,0.0
6.0,1,89000.0,1,6.94,90000.0,1,21.42,0,40.0,2011,5,14,9,53200,9510,0,0,34.0,0,0,2,6,1.0,9,0.0,0,1,34200,8,7,1,0,92.9,0,0,0,6000,36,9.44,192.03,1,2,0,0,0,5264.37,957.0,735.63,221.37,0.0
4.0,0,80000.0,0,35.15,123000.0,2,28.45,0,24.0,2003,0,31,13,320017,120476,0,0,34.0,0,0,5,7,19.0,13,0.0,0,2,16300,10,7,3,3,96.8,0,0,1,24000,60,10.91,520.75,1,1,0,0,0,22773.2,2068.45,1226.8,841.65,0.0
10.0,0,82000.0,1,8.08,90000.0,1,21.42,0,25.0,1997,1,32,6,239411,13023,0,0,34.0,0,0,2,2,2.0,6,0.0,0,2,10600,9,3,3,5,100.0,0,0,0,25000,36,10.41,811.51,1,0,0,0,0,23805.57,1594.1,1194.43,399.67,0.0
4.0,0,78000.0,0,26.75,90000.0,1,21.42,1,9.0,2000,1,36,15,350073,108015,0,0,34.0,0,0,8,4,6.0,15,0.0,0,3,19400,11,6,4,1,94.3,0,0,0,12500,60,7.97,253.28,0,2,0,0,1,11637.32,1260.87,862.68,398.19,0.0
10.0,1,48000.0,0,21.43,90000.0,1,21.42,0,25.0,2005,0,14,7,23200,19378,0,0,34.0,0,0,1,2,14.0,7,0.0,0,4,7700,12,6,6,0,100.0,0,0,0,4000,36,20.39,149.46,3,0,0,0,0,3835.63,294.39,164.37,130.02,0.0
3.0,0,102000.0,1,28.68,90000.0,1,21.42,0,25.0,2005,2,28,14,368610,78912,0,0,34.0,0,0,6,3,9.0,14,0.0,0,3,28800,13,7,3,1,100.0,0,0,0,14000,36,10.9,457.68,1,0,0,0,0,12999.43,1364.56,1000.57,363.99,0.0
1.0,0,101200.0,2,17.58,90000.0,1,21.42,0,25.0,2001,0,27,13,323213,61599,0,0,34.0,0,0,1,7,13.0,13,0.0,0,6,66300,19,10,7,5,100.0,0,0,0,35000,36,7.97,1096.29,0,1,0,0,0,31510.1,4369.66,3489.9,879.76,0.0
10.0,0,68000.0,2,50.75,213000.0,1,21.46,0,25.0,2002,0,13,7,150047,84799,0,0,34.0,0,0,4,0,14.0,7,0.0,0,2,41500,6,3,2,2,100.0,0,0,1,20000,36,5.32,602.3,0,1,0,1,1,17932.68,2403.29,2067.32,335.97,0.0
10.0,0,185220.0,1,12.83,90000.0,1,21.42,1,22.0,1985,2,34,20,861686,84817,0,0,34.0,0,0,3,8,10.0,20,0.0,0,0,37600,19,14,2,5,91.2,0,0,0,20000,36,5.31,602.21,0,0,1,0,0,0.0,20131.31033,20000.0,131.31,0.0
3.0,1,57000.0,1,4.15,90000.0,1,21.42,0,24.0,2006,13,14,11,115137,119006,0,0,41.0,0,0,4,2,4.0,11,0.0,0,2,18500,8,7,4,0,64.3,0,0,0,10000,36,15.05,346.9,2,2,0,0,1,8864.46,1726.14,1135.54,590.6,0.0
5.930306000217794,0,36000.0,2,23.72,90000.0,1,21.42,0,26.0,1992,11,32,10,58799,34369,0,0,26.0,0,0,1,5,3.0,10,0.0,0,3,28400,16,9,3,8,84.4,0,0,0,18000,60,13.59,415.02,2,1,0,0,0,17140.86,1646.49,859.14,787.35,0.0
1.0,0,68000.0,2,24.48,90000.0,1,21.42,0,47.0,2006,4,28,13,80125,49077,0,0,34.0,0,0,3,5,0.0,13,0.0,0,6,30400,18,10,7,1,89.3,0,0,0,15000,36,17.47,538.31,3,0,0,1,0,14355.47,1062.06,644.53,417.53,0.0
3.0,2,14400.0,0,8.75,90000.0,1,21.42,0,25.0,1998,0,4,3,68863,2517,0,0,34.0,0,0,0,1,20.0,3,0.0,0,1,2200,3,2,2,1,100.0,0,0,0,9600,36,9.92,309.41,1,0,0,0,0,8904.13,917.65,695.87,221.78,0.0
10.0,0,131000.0,0,12.58,90000.0,1,21.42,0,24.0,2003,6,30,23,500064,101478,0,0,27.0,0,0,10,12,3.0,23,0.0,0,2,11900,16,12,6,1,78.6,0,0,0,6000,36,15.05,208.14,2,2,0,0,0,5318.67,1030.67,681.33,349.34,0.0
10.0,0,115000.0,1,15.5,90000.0,1,21.42,0,25.0,2002,2,40,23,405641,56595,0,0,34.0,0,0,3,10,1.0,23,0.0,0,9,111900,31,19,10,3,100.0,0,0,0,20000,36,7.35,620.75,0,2,0,0,0,17478.04,3095.58,2521.96,573.62,0.0
10.0,0,117000.0,1,9.99,90000.0,1,21.42,0,25.0,1999,0,9,4,92873,76496,0,0,34.0,0,0,1,0,18.0,4,0.0,0,2,35600,4,3,2,0,100.0,0,0,0,27000,36,9.93,870.33,1,1,1,0,1,0.0,27081.9175,27000.0,81.92,0.0
10.0,0,25500.0,0,63.53,75500.0,0,27.96,0,25.0,1998,1,15,6,228170,99487,0,0,34.0,0,0,2,1,10.0,6,0.0,0,1,5000,6,3,3,2,93.3,0,0,1,25000,60,9.92,530.2,1,0,0,0,0,24021.35,1563.04,978.65,584.39,0.0
6.0,1,62400.0,1,5.96,90000.0,1,21.42,1,5.0,2009,0,10,7,38400,8940,0,0,34.0,0,0,0,4,1.0,7,0.0,0,4,30900,10,7,5,0,90.0,0,0,0,4800,36,13.59,163.1,2,2,0,1,0,4357.6,648.78,442.4,206.38,0.0
